name	type	source	detector	wavelength_nominal	units
M006S00-M008D03	NIRSCWHBO	M006S00	M008D03	0.0	uM
M006S00-M008D03	NIRSCWHBR	M006S00	M008D03	0.0	uM
M006S00-M014D00	NIRSCWHBO	M006S00	M014D00	0.0	uM
M006S00-M014D00	NIRSCWHBR	M006S00	M014D00	0.0	uM
M006S00-M014D01	NIRSCWHBO	M006S00	M014D01	0.0	uM
M006S00-M014D01	NIRSCWHBR	M006S00	M014D01	0.0	uM
M006S00-M014D05	NIRSCWHBO	M006S00	M014D05	0.0	uM
M006S00-M014D05	NIRSCWHBR	M006S00	M014D05	0.0	uM
M006S01-M002D00	NIRSCWHBO	M006S01	M002D00	0.0	uM
M006S01-M002D00	NIRSCWHBR	M006S01	M002D00	0.0	uM
M006S01-M002D01	NIRSCWHBO	M006S01	M002D01	0.0	uM
M006S01-M002D01	NIRSCWHBR	M006S01	M002D01	0.0	uM
M006S01-M002D02	NIRSCWHBO	M006S01	M002D02	0.0	uM
M006S01-M002D02	NIRSCWHBR	M006S01	M002D02	0.0	uM
M006S01-M002D03	NIRSCWHBO	M006S01	M002D03	0.0	uM
M006S01-M002D03	NIRSCWHBR	M006S01	M002D03	0.0	uM
M006S01-M002D04	NIRSCWHBO	M006S01	M002D04	0.0	uM
M006S01-M002D04	NIRSCWHBR	M006S01	M002D04	0.0	uM
M006S01-M002D05	NIRSCWHBO	M006S01	M002D05	0.0	uM
M006S01-M002D05	NIRSCWHBR	M006S01	M002D05	0.0	uM
M006S01-M004D00	NIRSCWHBO	M006S01	M004D00	0.0	uM
M006S01-M004D00	NIRSCWHBR	M006S01	M004D00	0.0	uM
M006S01-M004D01	NIRSCWHBO	M006S01	M004D01	0.0	uM
M006S01-M004D01	NIRSCWHBR	M006S01	M004D01	0.0	uM
M006S01-M004D05	NIRSCWHBO	M006S01	M004D05	0.0	uM
M006S01-M004D05	NIRSCWHBR	M006S01	M004D05	0.0	uM
M006S01-M006D00	NIRSCWHBO	M006S01	M006D00	0.0	uM
M006S01-M006D00	NIRSCWHBR	M006S01	M006D00	0.0	uM
M006S01-M006D01	NIRSCWHBO	M006S01	M006D01	0.0	uM
M006S01-M006D01	NIRSCWHBR	M006S01	M006D01	0.0	uM
M006S01-M006D02	NIRSCWHBO	M006S01	M006D02	0.0	uM
M006S01-M006D02	NIRSCWHBR	M006S01	M006D02	0.0	uM
M006S01-M006D03	NIRSCWHBO	M006S01	M006D03	0.0	uM
M006S01-M006D03	NIRSCWHBR	M006S01	M006D03	0.0	uM
M006S01-M006D04	NIRSCWHBO	M006S01	M006D04	0.0	uM
M006S01-M006D04	NIRSCWHBR	M006S01	M006D04	0.0	uM
M006S01-M006D05	NIRSCWHBO	M006S01	M006D05	0.0	uM
M006S01-M006D05	NIRSCWHBR	M006S01	M006D05	0.0	uM
M006S01-M008D02	NIRSCWHBO	M006S01	M008D02	0.0	uM
M006S01-M008D02	NIRSCWHBR	M006S01	M008D02	0.0	uM
M006S01-M008D03	NIRSCWHBO	M006S01	M008D03	0.0	uM
M006S01-M008D03	NIRSCWHBR	M006S01	M008D03	0.0	uM
M006S01-M008D04	NIRSCWHBO	M006S01	M008D04	0.0	uM
M006S01-M008D04	NIRSCWHBR	M006S01	M008D04	0.0	uM
M006S01-M008D05	NIRSCWHBO	M006S01	M008D05	0.0	uM
M006S01-M008D05	NIRSCWHBR	M006S01	M008D05	0.0	uM
M006S02-M006D00	NIRSCWHBO	M006S02	M006D00	0.0	uM
M006S02-M006D00	NIRSCWHBR	M006S02	M006D00	0.0	uM
M006S02-M006D01	NIRSCWHBO	M006S02	M006D01	0.0	uM
M006S02-M006D01	NIRSCWHBR	M006S02	M006D01	0.0	uM
M006S02-M006D02	NIRSCWHBO	M006S02	M006D02	0.0	uM
M006S02-M006D02	NIRSCWHBR	M006S02	M006D02	0.0	uM
M006S02-M006D03	NIRSCWHBO	M006S02	M006D03	0.0	uM
M006S02-M006D03	NIRSCWHBR	M006S02	M006D03	0.0	uM
M006S02-M006D04	NIRSCWHBO	M006S02	M006D04	0.0	uM
M006S02-M006D04	NIRSCWHBR	M006S02	M006D04	0.0	uM
M006S02-M006D05	NIRSCWHBO	M006S02	M006D05	0.0	uM
M006S02-M006D05	NIRSCWHBR	M006S02	M006D05	0.0	uM
M006S02-M008D02	NIRSCWHBO	M006S02	M008D02	0.0	uM
M006S02-M008D02	NIRSCWHBR	M006S02	M008D02	0.0	uM
M006S02-M008D03	NIRSCWHBO	M006S02	M008D03	0.0	uM
M006S02-M008D03	NIRSCWHBR	M006S02	M008D03	0.0	uM
M006S02-M008D04	NIRSCWHBO	M006S02	M008D04	0.0	uM
M006S02-M008D04	NIRSCWHBR	M006S02	M008D04	0.0	uM
M006S02-M014D00	NIRSCWHBO	M006S02	M014D00	0.0	uM
M006S02-M014D00	NIRSCWHBR	M006S02	M014D00	0.0	uM
M006S02-M014D01	NIRSCWHBO	M006S02	M014D01	0.0	uM
M006S02-M014D01	NIRSCWHBR	M006S02	M014D01	0.0	uM
M006S02-M014D02	NIRSCWHBO	M006S02	M014D02	0.0	uM
M006S02-M014D02	NIRSCWHBR	M006S02	M014D02	0.0	uM
M007S00-M003D04	NIRSCWHBO	M007S00	M003D04	0.0	uM
M007S00-M003D04	NIRSCWHBR	M007S00	M003D04	0.0	uM
M007S00-M003D05	NIRSCWHBO	M007S00	M003D05	0.0	uM
M007S00-M003D05	NIRSCWHBR	M007S00	M003D05	0.0	uM
M007S00-M007D00	NIRSCWHBO	M007S00	M007D00	0.0	uM
M007S00-M007D00	NIRSCWHBR	M007S00	M007D00	0.0	uM
M007S00-M007D01	NIRSCWHBO	M007S00	M007D01	0.0	uM
M007S00-M007D01	NIRSCWHBR	M007S00	M007D01	0.0	uM
M007S00-M007D02	NIRSCWHBO	M007S00	M007D02	0.0	uM
M007S00-M007D02	NIRSCWHBR	M007S00	M007D02	0.0	uM
M007S00-M007D03	NIRSCWHBO	M007S00	M007D03	0.0	uM
M007S00-M007D03	NIRSCWHBR	M007S00	M007D03	0.0	uM
M007S00-M007D04	NIRSCWHBO	M007S00	M007D04	0.0	uM
M007S00-M007D04	NIRSCWHBR	M007S00	M007D04	0.0	uM
M007S00-M007D05	NIRSCWHBO	M007S00	M007D05	0.0	uM
M007S00-M007D05	NIRSCWHBR	M007S00	M007D05	0.0	uM
M007S00-M015D04	NIRSCWHBO	M007S00	M015D04	0.0	uM
M007S00-M015D04	NIRSCWHBR	M007S00	M015D04	0.0	uM
M007S00-M015D05	NIRSCWHBO	M007S00	M015D05	0.0	uM
M007S00-M015D05	NIRSCWHBR	M007S00	M015D05	0.0	uM
M007S01-M005D05	NIRSCWHBO	M007S01	M005D05	0.0	uM
M007S01-M005D05	NIRSCWHBR	M007S01	M005D05	0.0	uM
M007S01-M007D00	NIRSCWHBO	M007S01	M007D00	0.0	uM
M007S01-M007D00	NIRSCWHBR	M007S01	M007D00	0.0	uM
M007S01-M007D01	NIRSCWHBO	M007S01	M007D01	0.0	uM
M007S01-M007D01	NIRSCWHBR	M007S01	M007D01	0.0	uM
M007S01-M007D02	NIRSCWHBO	M007S01	M007D02	0.0	uM
M007S01-M007D02	NIRSCWHBR	M007S01	M007D02	0.0	uM
M007S01-M007D03	NIRSCWHBO	M007S01	M007D03	0.0	uM
M007S01-M007D03	NIRSCWHBR	M007S01	M007D03	0.0	uM
M007S01-M007D04	NIRSCWHBO	M007S01	M007D04	0.0	uM
M007S01-M007D04	NIRSCWHBR	M007S01	M007D04	0.0	uM
M007S01-M007D05	NIRSCWHBO	M007S01	M007D05	0.0	uM
M007S01-M007D05	NIRSCWHBR	M007S01	M007D05	0.0	uM
M007S01-M009D01	NIRSCWHBO	M007S01	M009D01	0.0	uM
M007S01-M009D01	NIRSCWHBR	M007S01	M009D01	0.0	uM
M007S01-M009D02	NIRSCWHBO	M007S01	M009D02	0.0	uM
M007S01-M009D02	NIRSCWHBR	M007S01	M009D02	0.0	uM
M007S01-M009D03	NIRSCWHBO	M007S01	M009D03	0.0	uM
M007S01-M009D03	NIRSCWHBR	M007S01	M009D03	0.0	uM
M007S01-M015D02	NIRSCWHBO	M007S01	M015D02	0.0	uM
M007S01-M015D02	NIRSCWHBR	M007S01	M015D02	0.0	uM
M007S01-M015D03	NIRSCWHBO	M007S01	M015D03	0.0	uM
M007S01-M015D03	NIRSCWHBR	M007S01	M015D03	0.0	uM
M007S01-M015D04	NIRSCWHBO	M007S01	M015D04	0.0	uM
M007S01-M015D04	NIRSCWHBR	M007S01	M015D04	0.0	uM
M007S01-M015D05	NIRSCWHBO	M007S01	M015D05	0.0	uM
M007S01-M015D05	NIRSCWHBR	M007S01	M015D05	0.0	uM
M007S02-M003D00	NIRSCWHBO	M007S02	M003D00	0.0	uM
M007S02-M003D00	NIRSCWHBR	M007S02	M003D00	0.0	uM
M007S02-M003D01	NIRSCWHBO	M007S02	M003D01	0.0	uM
M007S02-M003D01	NIRSCWHBR	M007S02	M003D01	0.0	uM
M007S02-M003D03	NIRSCWHBO	M007S02	M003D03	0.0	uM
M007S02-M003D03	NIRSCWHBR	M007S02	M003D03	0.0	uM
M007S02-M003D04	NIRSCWHBO	M007S02	M003D04	0.0	uM
M007S02-M003D04	NIRSCWHBR	M007S02	M003D04	0.0	uM
M007S02-M003D05	NIRSCWHBO	M007S02	M003D05	0.0	uM
M007S02-M003D05	NIRSCWHBR	M007S02	M003D05	0.0	uM
M007S02-M005D00	NIRSCWHBO	M007S02	M005D00	0.0	uM
M007S02-M005D00	NIRSCWHBR	M007S02	M005D00	0.0	uM
M007S02-M005D01	NIRSCWHBO	M007S02	M005D01	0.0	uM
M007S02-M005D01	NIRSCWHBR	M007S02	M005D01	0.0	uM
M007S02-M005D04	NIRSCWHBO	M007S02	M005D04	0.0	uM
M007S02-M005D04	NIRSCWHBR	M007S02	M005D04	0.0	uM
M007S02-M005D05	NIRSCWHBO	M007S02	M005D05	0.0	uM
M007S02-M005D05	NIRSCWHBR	M007S02	M005D05	0.0	uM
M007S02-M007D00	NIRSCWHBO	M007S02	M007D00	0.0	uM
M007S02-M007D00	NIRSCWHBR	M007S02	M007D00	0.0	uM
M007S02-M007D01	NIRSCWHBO	M007S02	M007D01	0.0	uM
M007S02-M007D01	NIRSCWHBR	M007S02	M007D01	0.0	uM
M007S02-M007D02	NIRSCWHBO	M007S02	M007D02	0.0	uM
M007S02-M007D02	NIRSCWHBR	M007S02	M007D02	0.0	uM
M007S02-M007D03	NIRSCWHBO	M007S02	M007D03	0.0	uM
M007S02-M007D03	NIRSCWHBR	M007S02	M007D03	0.0	uM
M007S02-M007D04	NIRSCWHBO	M007S02	M007D04	0.0	uM
M007S02-M007D04	NIRSCWHBR	M007S02	M007D04	0.0	uM
M007S02-M007D05	NIRSCWHBO	M007S02	M007D05	0.0	uM
M007S02-M007D05	NIRSCWHBR	M007S02	M007D05	0.0	uM
M007S02-M009D00	NIRSCWHBO	M007S02	M009D00	0.0	uM
M007S02-M009D00	NIRSCWHBR	M007S02	M009D00	0.0	uM
M007S02-M009D01	NIRSCWHBO	M007S02	M009D01	0.0	uM
M007S02-M009D01	NIRSCWHBR	M007S02	M009D01	0.0	uM
M007S02-M009D02	NIRSCWHBO	M007S02	M009D02	0.0	uM
M007S02-M009D02	NIRSCWHBR	M007S02	M009D02	0.0	uM
M007S02-M009D03	NIRSCWHBO	M007S02	M009D03	0.0	uM
M007S02-M009D03	NIRSCWHBR	M007S02	M009D03	0.0	uM
M008S00-M004D00	NIRSCWHBO	M008S00	M004D00	0.0	uM
M008S00-M004D00	NIRSCWHBR	M008S00	M004D00	0.0	uM
M008S00-M004D04	NIRSCWHBO	M008S00	M004D04	0.0	uM
M008S00-M004D04	NIRSCWHBR	M008S00	M004D04	0.0	uM
M008S00-M004D05	NIRSCWHBO	M008S00	M004D05	0.0	uM
M008S00-M004D05	NIRSCWHBR	M008S00	M004D05	0.0	uM
M008S00-M006D02	NIRSCWHBO	M008S00	M006D02	0.0	uM
M008S00-M006D02	NIRSCWHBR	M008S00	M006D02	0.0	uM
M008S00-M008D00	NIRSCWHBO	M008S00	M008D00	0.0	uM
M008S00-M008D00	NIRSCWHBR	M008S00	M008D00	0.0	uM
M008S00-M008D01	NIRSCWHBO	M008S00	M008D01	0.0	uM
M008S00-M008D01	NIRSCWHBR	M008S00	M008D01	0.0	uM
M008S00-M008D02	NIRSCWHBO	M008S00	M008D02	0.0	uM
M008S00-M008D02	NIRSCWHBR	M008S00	M008D02	0.0	uM
M008S00-M008D03	NIRSCWHBO	M008S00	M008D03	0.0	uM
M008S00-M008D03	NIRSCWHBR	M008S00	M008D03	0.0	uM
M008S00-M008D04	NIRSCWHBO	M008S00	M008D04	0.0	uM
M008S00-M008D04	NIRSCWHBR	M008S00	M008D04	0.0	uM
M008S00-M008D05	NIRSCWHBO	M008S00	M008D05	0.0	uM
M008S00-M008D05	NIRSCWHBR	M008S00	M008D05	0.0	uM
M008S00-M010D02	NIRSCWHBO	M008S00	M010D02	0.0	uM
M008S00-M010D02	NIRSCWHBR	M008S00	M010D02	0.0	uM
M008S00-M010D03	NIRSCWHBO	M008S00	M010D03	0.0	uM
M008S00-M010D03	NIRSCWHBR	M008S00	M010D03	0.0	uM
M008S00-M012D00	NIRSCWHBO	M008S00	M012D00	0.0	uM
M008S00-M012D00	NIRSCWHBR	M008S00	M012D00	0.0	uM
M008S00-M012D01	NIRSCWHBO	M008S00	M012D01	0.0	uM
M008S00-M012D01	NIRSCWHBR	M008S00	M012D01	0.0	uM
M008S00-M012D05	NIRSCWHBO	M008S00	M012D05	0.0	uM
M008S00-M012D05	NIRSCWHBR	M008S00	M012D05	0.0	uM
M008S00-M018D05	NIRSCWHBO	M008S00	M018D05	0.0	uM
M008S00-M018D05	NIRSCWHBR	M008S00	M018D05	0.0	uM
M008S01-M006D02	NIRSCWHBO	M008S01	M006D02	0.0	uM
M008S01-M006D02	NIRSCWHBR	M008S01	M006D02	0.0	uM
M008S01-M006D03	NIRSCWHBO	M008S01	M006D03	0.0	uM
M008S01-M006D03	NIRSCWHBR	M008S01	M006D03	0.0	uM
M008S01-M008D00	NIRSCWHBO	M008S01	M008D00	0.0	uM
M008S01-M008D00	NIRSCWHBR	M008S01	M008D00	0.0	uM
M008S01-M008D01	NIRSCWHBO	M008S01	M008D01	0.0	uM
M008S01-M008D01	NIRSCWHBR	M008S01	M008D01	0.0	uM
M008S01-M008D02	NIRSCWHBO	M008S01	M008D02	0.0	uM
M008S01-M008D02	NIRSCWHBR	M008S01	M008D02	0.0	uM
M008S01-M008D03	NIRSCWHBO	M008S01	M008D03	0.0	uM
M008S01-M008D03	NIRSCWHBR	M008S01	M008D03	0.0	uM
M008S01-M008D04	NIRSCWHBO	M008S01	M008D04	0.0	uM
M008S01-M008D04	NIRSCWHBR	M008S01	M008D04	0.0	uM
M008S01-M008D05	NIRSCWHBO	M008S01	M008D05	0.0	uM
M008S01-M008D05	NIRSCWHBR	M008S01	M008D05	0.0	uM
M008S01-M014D01	NIRSCWHBO	M008S01	M014D01	0.0	uM
M008S01-M014D01	NIRSCWHBR	M008S01	M014D01	0.0	uM
M008S01-M014D02	NIRSCWHBO	M008S01	M014D02	0.0	uM
M008S01-M014D02	NIRSCWHBR	M008S01	M014D02	0.0	uM
M008S01-M014D03	NIRSCWHBO	M008S01	M014D03	0.0	uM
M008S01-M014D03	NIRSCWHBR	M008S01	M014D03	0.0	uM
M008S01-M018D04	NIRSCWHBO	M008S01	M018D04	0.0	uM
M008S01-M018D04	NIRSCWHBR	M008S01	M018D04	0.0	uM
M008S01-M018D05	NIRSCWHBO	M008S01	M018D05	0.0	uM
M008S01-M018D05	NIRSCWHBR	M008S01	M018D05	0.0	uM
M008S02-M002D00	NIRSCWHBO	M008S02	M002D00	0.0	uM
M008S02-M002D00	NIRSCWHBR	M008S02	M002D00	0.0	uM
M008S02-M002D01	NIRSCWHBO	M008S02	M002D01	0.0	uM
M008S02-M002D01	NIRSCWHBR	M008S02	M002D01	0.0	uM
M008S02-M002D04	NIRSCWHBO	M008S02	M002D04	0.0	uM
M008S02-M002D04	NIRSCWHBR	M008S02	M002D04	0.0	uM
M008S02-M002D05	NIRSCWHBO	M008S02	M002D05	0.0	uM
M008S02-M002D05	NIRSCWHBR	M008S02	M002D05	0.0	uM
M008S02-M004D00	NIRSCWHBO	M008S02	M004D00	0.0	uM
M008S02-M004D00	NIRSCWHBR	M008S02	M004D00	0.0	uM
M008S02-M004D01	NIRSCWHBO	M008S02	M004D01	0.0	uM
M008S02-M004D01	NIRSCWHBR	M008S02	M004D01	0.0	uM
M008S02-M004D04	NIRSCWHBO	M008S02	M004D04	0.0	uM
M008S02-M004D04	NIRSCWHBR	M008S02	M004D04	0.0	uM
M008S02-M004D05	NIRSCWHBO	M008S02	M004D05	0.0	uM
M008S02-M004D05	NIRSCWHBR	M008S02	M004D05	0.0	uM
M008S02-M006D00	NIRSCWHBO	M008S02	M006D00	0.0	uM
M008S02-M006D00	NIRSCWHBR	M008S02	M006D00	0.0	uM
M008S02-M006D01	NIRSCWHBO	M008S02	M006D01	0.0	uM
M008S02-M006D01	NIRSCWHBR	M008S02	M006D01	0.0	uM
M008S02-M006D02	NIRSCWHBO	M008S02	M006D02	0.0	uM
M008S02-M006D02	NIRSCWHBR	M008S02	M006D02	0.0	uM
M008S02-M006D03	NIRSCWHBO	M008S02	M006D03	0.0	uM
M008S02-M006D03	NIRSCWHBR	M008S02	M006D03	0.0	uM
M008S02-M006D04	NIRSCWHBO	M008S02	M006D04	0.0	uM
M008S02-M006D04	NIRSCWHBR	M008S02	M006D04	0.0	uM
M008S02-M006D05	NIRSCWHBO	M008S02	M006D05	0.0	uM
M008S02-M006D05	NIRSCWHBR	M008S02	M006D05	0.0	uM
M008S02-M008D00	NIRSCWHBO	M008S02	M008D00	0.0	uM
M008S02-M008D00	NIRSCWHBR	M008S02	M008D00	0.0	uM
M008S02-M008D01	NIRSCWHBO	M008S02	M008D01	0.0	uM
M008S02-M008D01	NIRSCWHBR	M008S02	M008D01	0.0	uM
M008S02-M008D02	NIRSCWHBO	M008S02	M008D02	0.0	uM
M008S02-M008D02	NIRSCWHBR	M008S02	M008D02	0.0	uM
M008S02-M008D03	NIRSCWHBO	M008S02	M008D03	0.0	uM
M008S02-M008D03	NIRSCWHBR	M008S02	M008D03	0.0	uM
M008S02-M008D04	NIRSCWHBO	M008S02	M008D04	0.0	uM
M008S02-M008D04	NIRSCWHBR	M008S02	M008D04	0.0	uM
M008S02-M008D05	NIRSCWHBO	M008S02	M008D05	0.0	uM
M008S02-M008D05	NIRSCWHBR	M008S02	M008D05	0.0	uM
M008S02-M012D00	NIRSCWHBO	M008S02	M012D00	0.0	uM
M008S02-M012D00	NIRSCWHBR	M008S02	M012D00	0.0	uM
M008S02-M014D01	NIRSCWHBO	M008S02	M014D01	0.0	uM
M008S02-M014D01	NIRSCWHBR	M008S02	M014D01	0.0	uM
M008S02-M014D02	NIRSCWHBO	M008S02	M014D02	0.0	uM
M008S02-M014D02	NIRSCWHBR	M008S02	M014D02	0.0	uM
M009S00-M003D00	NIRSCWHBO	M009S00	M003D00	0.0	uM
M009S00-M003D00	NIRSCWHBR	M009S00	M003D00	0.0	uM
M009S00-M005D00	NIRSCWHBO	M009S00	M005D00	0.0	uM
M009S00-M005D00	NIRSCWHBR	M009S00	M005D00	0.0	uM
M009S00-M005D01	NIRSCWHBO	M009S00	M005D01	0.0	uM
M009S00-M005D01	NIRSCWHBR	M009S00	M005D01	0.0	uM
M009S00-M005D02	NIRSCWHBO	M009S00	M005D02	0.0	uM
M009S00-M005D02	NIRSCWHBR	M009S00	M005D02	0.0	uM
M009S00-M005D03	NIRSCWHBO	M009S00	M005D03	0.0	uM
M009S00-M005D03	NIRSCWHBR	M009S00	M005D03	0.0	uM
M009S00-M005D04	NIRSCWHBO	M009S00	M005D04	0.0	uM
M009S00-M005D04	NIRSCWHBR	M009S00	M005D04	0.0	uM
M009S00-M005D05	NIRSCWHBO	M009S00	M005D05	0.0	uM
M009S00-M005D05	NIRSCWHBR	M009S00	M005D05	0.0	uM
M009S00-M009D00	NIRSCWHBO	M009S00	M009D00	0.0	uM
M009S00-M009D00	NIRSCWHBR	M009S00	M009D00	0.0	uM
M009S00-M009D01	NIRSCWHBO	M009S00	M009D01	0.0	uM
M009S00-M009D01	NIRSCWHBR	M009S00	M009D01	0.0	uM
M009S00-M009D02	NIRSCWHBO	M009S00	M009D02	0.0	uM
M009S00-M009D02	NIRSCWHBR	M009S00	M009D02	0.0	uM
M009S00-M009D03	NIRSCWHBO	M009S00	M009D03	0.0	uM
M009S00-M009D03	NIRSCWHBR	M009S00	M009D03	0.0	uM
M009S00-M009D04	NIRSCWHBO	M009S00	M009D04	0.0	uM
M009S00-M009D04	NIRSCWHBR	M009S00	M009D04	0.0	uM
M009S00-M009D05	NIRSCWHBO	M009S00	M009D05	0.0	uM
M009S00-M009D05	NIRSCWHBR	M009S00	M009D05	0.0	uM
M009S00-M011D01	NIRSCWHBO	M009S00	M011D01	0.0	uM
M009S00-M011D01	NIRSCWHBR	M009S00	M011D01	0.0	uM
M009S00-M011D02	NIRSCWHBO	M009S00	M011D02	0.0	uM
M009S00-M011D02	NIRSCWHBR	M009S00	M011D02	0.0	uM
M009S00-M011D03	NIRSCWHBO	M009S00	M011D03	0.0	uM
M009S00-M011D03	NIRSCWHBR	M009S00	M011D03	0.0	uM
M009S00-M013D00	NIRSCWHBO	M009S00	M013D00	0.0	uM
M009S00-M013D00	NIRSCWHBR	M009S00	M013D00	0.0	uM
M009S00-M013D04	NIRSCWHBO	M009S00	M013D04	0.0	uM
M009S00-M013D04	NIRSCWHBR	M009S00	M013D04	0.0	uM
M009S00-M013D05	NIRSCWHBO	M009S00	M013D05	0.0	uM
M009S00-M013D05	NIRSCWHBR	M009S00	M013D05	0.0	uM
M009S00-M019D00	NIRSCWHBO	M009S00	M019D00	0.0	uM
M009S00-M019D00	NIRSCWHBR	M009S00	M019D00	0.0	uM
M009S01-M003D00	NIRSCWHBO	M009S01	M003D00	0.0	uM
M009S01-M003D00	NIRSCWHBR	M009S01	M003D00	0.0	uM
M009S01-M003D01	NIRSCWHBO	M009S01	M003D01	0.0	uM
M009S01-M003D01	NIRSCWHBR	M009S01	M003D01	0.0	uM
M009S01-M003D04	NIRSCWHBO	M009S01	M003D04	0.0	uM
M009S01-M003D04	NIRSCWHBR	M009S01	M003D04	0.0	uM
M009S01-M003D05	NIRSCWHBO	M009S01	M003D05	0.0	uM
M009S01-M003D05	NIRSCWHBR	M009S01	M003D05	0.0	uM
M009S01-M005D00	NIRSCWHBO	M009S01	M005D00	0.0	uM
M009S01-M005D00	NIRSCWHBR	M009S01	M005D00	0.0	uM
M009S01-M005D01	NIRSCWHBO	M009S01	M005D01	0.0	uM
M009S01-M005D01	NIRSCWHBR	M009S01	M005D01	0.0	uM
M009S01-M005D02	NIRSCWHBO	M009S01	M005D02	0.0	uM
M009S01-M005D02	NIRSCWHBR	M009S01	M005D02	0.0	uM
M009S01-M005D04	NIRSCWHBO	M009S01	M005D04	0.0	uM
M009S01-M005D04	NIRSCWHBR	M009S01	M005D04	0.0	uM
M009S01-M005D05	NIRSCWHBO	M009S01	M005D05	0.0	uM
M009S01-M005D05	NIRSCWHBR	M009S01	M005D05	0.0	uM
M009S01-M007D01	NIRSCWHBO	M009S01	M007D01	0.0	uM
M009S01-M007D01	NIRSCWHBR	M009S01	M007D01	0.0	uM
M009S01-M007D02	NIRSCWHBO	M009S01	M007D02	0.0	uM
M009S01-M007D02	NIRSCWHBR	M009S01	M007D02	0.0	uM
M009S01-M007D03	NIRSCWHBO	M009S01	M007D03	0.0	uM
M009S01-M007D03	NIRSCWHBR	M009S01	M007D03	0.0	uM
M009S01-M007D04	NIRSCWHBO	M009S01	M007D04	0.0	uM
M009S01-M007D04	NIRSCWHBR	M009S01	M007D04	0.0	uM
M009S01-M007D05	NIRSCWHBO	M009S01	M007D05	0.0	uM
M009S01-M007D05	NIRSCWHBR	M009S01	M007D05	0.0	uM
M009S01-M009D00	NIRSCWHBO	M009S01	M009D00	0.0	uM
M009S01-M009D00	NIRSCWHBR	M009S01	M009D00	0.0	uM
M009S01-M009D01	NIRSCWHBO	M009S01	M009D01	0.0	uM
M009S01-M009D01	NIRSCWHBR	M009S01	M009D01	0.0	uM
M009S01-M009D02	NIRSCWHBO	M009S01	M009D02	0.0	uM
M009S01-M009D02	NIRSCWHBR	M009S01	M009D02	0.0	uM
M009S01-M009D03	NIRSCWHBO	M009S01	M009D03	0.0	uM
M009S01-M009D03	NIRSCWHBR	M009S01	M009D03	0.0	uM
M009S01-M009D04	NIRSCWHBO	M009S01	M009D04	0.0	uM
M009S01-M009D04	NIRSCWHBR	M009S01	M009D04	0.0	uM
M009S01-M009D05	NIRSCWHBO	M009S01	M009D05	0.0	uM
M009S01-M009D05	NIRSCWHBR	M009S01	M009D05	0.0	uM
M009S01-M013D05	NIRSCWHBO	M009S01	M013D05	0.0	uM
M009S01-M013D05	NIRSCWHBR	M009S01	M013D05	0.0	uM
M009S01-M015D03	NIRSCWHBO	M009S01	M015D03	0.0	uM
M009S01-M015D03	NIRSCWHBR	M009S01	M015D03	0.0	uM
M009S01-M015D04	NIRSCWHBO	M009S01	M015D04	0.0	uM
M009S01-M015D04	NIRSCWHBR	M009S01	M015D04	0.0	uM
M009S02-M007D01	NIRSCWHBO	M009S02	M007D01	0.0	uM
M009S02-M007D01	NIRSCWHBR	M009S02	M007D01	0.0	uM
M009S02-M007D02	NIRSCWHBO	M009S02	M007D02	0.0	uM
M009S02-M007D02	NIRSCWHBR	M009S02	M007D02	0.0	uM
M009S02-M009D00	NIRSCWHBO	M009S02	M009D00	0.0	uM
M009S02-M009D00	NIRSCWHBR	M009S02	M009D00	0.0	uM
M009S02-M009D01	NIRSCWHBO	M009S02	M009D01	0.0	uM
M009S02-M009D01	NIRSCWHBR	M009S02	M009D01	0.0	uM
M009S02-M009D02	NIRSCWHBO	M009S02	M009D02	0.0	uM
M009S02-M009D02	NIRSCWHBR	M009S02	M009D02	0.0	uM
M009S02-M009D03	NIRSCWHBO	M009S02	M009D03	0.0	uM
M009S02-M009D03	NIRSCWHBR	M009S02	M009D03	0.0	uM
M009S02-M009D04	NIRSCWHBO	M009S02	M009D04	0.0	uM
M009S02-M009D04	NIRSCWHBR	M009S02	M009D04	0.0	uM
M009S02-M009D05	NIRSCWHBO	M009S02	M009D05	0.0	uM
M009S02-M009D05	NIRSCWHBR	M009S02	M009D05	0.0	uM
M009S02-M015D02	NIRSCWHBO	M009S02	M015D02	0.0	uM
M009S02-M015D02	NIRSCWHBR	M009S02	M015D02	0.0	uM
M009S02-M015D03	NIRSCWHBO	M009S02	M015D03	0.0	uM
M009S02-M015D03	NIRSCWHBR	M009S02	M015D03	0.0	uM
M009S02-M015D04	NIRSCWHBO	M009S02	M015D04	0.0	uM
M009S02-M015D04	NIRSCWHBR	M009S02	M015D04	0.0	uM
M009S02-M019D00	NIRSCWHBO	M009S02	M019D00	0.0	uM
M009S02-M019D00	NIRSCWHBR	M009S02	M019D00	0.0	uM
M009S02-M019D01	NIRSCWHBO	M009S02	M019D01	0.0	uM
M009S02-M019D01	NIRSCWHBR	M009S02	M019D01	0.0	uM
M010S00-M004D03	NIRSCWHBO	M010S00	M004D03	0.0	uM
M010S00-M004D03	NIRSCWHBR	M010S00	M004D03	0.0	uM
M010S00-M005D02	NIRSCWHBO	M010S00	M005D02	0.0	uM
M010S00-M005D02	NIRSCWHBR	M010S00	M005D02	0.0	uM
M010S00-M010D00	NIRSCWHBO	M010S00	M010D00	0.0	uM
